row_id,library_id,platform,brand,countryid,status,date_range,caption,cta_caption,cta_button,platforms,ad_link,overall_reach,gender,age_range,segments,ad_type,image_names,video_names,model_label
1413609629787814_0,1413610000000000.0,Meta,BMWMotorrad,ES,Inactive,24 Apr 2025 - 30 Apr 2025,Descubre la NUEVA BMW R 1300 R: Más deportiva que nunca.  🔥,Suscríbete gratis,Learn More,['Facebook'],https://www.facebook.com/ads/library/?id=1413609629787814,2071.0,All,24-65+ years old,"[{""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Unknown"", ""reach"": ""2""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""157""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Female"", ""reach"": ""33""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Unknown"", ""reach"": ""4""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""306""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""49""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Unknown"", ""reach"": ""2""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""424""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""133""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Unknown"", ""reach"": ""1""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""230""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Female"", ""reach"": ""125""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Unknown"", ""reach"": ""7""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""512""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""84""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Unknown"", ""reach"": ""1""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""16""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Female"", ""reach"": ""5""}]",single,"[""250725_BMWMOTORRAD_ES_META_1413609629787814_0.jpg"", ""250725_BMWMOTORRAD_ES_META_1413609629787814_1.jpg"", ""250725_BMWMOTORRAD_ES_META_1413609629787814_2.jpg"", ""250725_BMWMOTORRAD_ES_META_1413609629787814_3.jpg"", ""250725_BMWMOTORRAD_ES_META_1413609629787814_4.jpg""]","[""no_videos_found""]",R 1300 R
669799912128162_0,669800000000000.0,Meta,BMWMotorrad,ES,Inactive,11 Apr 2025 - 15 Apr 2025,¡Descubre la nueva BMW #R1300R!¿Cuál es tu favorita? 😉 #MakeLifeARide #BMWMotorrad,,,['Instagram'],https://www.facebook.com/ads/library/?id=669799912128162,46216.0,All,21-65+ years old,"[{""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Unknown"", ""reach"": ""105""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""12227""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Female"", ""reach"": ""1168""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Unknown"", ""reach"": ""84""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""8833""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""521""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Unknown"", ""reach"": ""45""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""4286""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""212""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Unknown"", ""reach"": ""18""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""1347""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Female"", ""reach"": ""95""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Unknown"", ""reach"": ""50""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""8481""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""369""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Unknown"", ""reach"": ""164""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""6688""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Female"", ""reach"": ""1398""}]",single,[],"[""no_videos_found""]",R 1300 R
9725605447495923_0,9725610000000000.0,Meta,BMWMotorrad,ES,Inactive,10 Apr 2025 - 14 Apr 2025,La nueva BMW R 1300 R 🤯 Experimenta una sensación Roadster inigualable que combina una ergonomía deportiva y un confort superior con un amplio espacio de almacenamiento para disfrutar de la conducción definitiva.Descúbrela ahora:https://www.bmw-motorrad.es/es/models/roadster/r1300r.html?tl=soc-face-sopc-pro-mn-.-inst-.-.-.-6c635d4edf58#MakeLifeARide #R1300R #BMWMotorrad__Mejorada con IA.,"WWW.BMW-MOTORRAD.ES, Boxer Punch on Every Curve | The all-new BMW R 1300 R",Watch more,['Facebook'],https://www.facebook.com/ads/library/?id=9725605447495923,66658.0,All,21-65+ years old,"[{""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Unknown"", ""reach"": ""14""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""3547""}, {""location"": ""Spain"", ""age"": ""25-34"", ""gender"": ""Female"", ""reach"": ""152""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Unknown"", ""reach"": ""63""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""10183""}, {""location"": ""Spain"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""264""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Unknown"", ""reach"": ""70""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""20495""}, {""location"": ""Spain"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""380""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Unknown"", ""reach"": ""33""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""4210""}, {""location"": ""Spain"", ""age"": ""65+"", ""gender"": ""Female"", ""reach"": ""217""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Unknown"", ""reach"": ""154""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""25886""}, {""location"": ""Spain"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""509""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Unknown"", ""reach"": ""6""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""234""}, {""location"": ""Spain"", ""age"": ""18-24"", ""gender"": ""Female"", ""reach"": ""24""}]",single,[],"[""250725_BMWMOTORRAD_ES_META_9725605447495923_0.mp4"", ""250725_BMWMOTORRAD_ES_META_9725605447495923_1.mp4""]",R 1300 R
1222184458954062_0,1222180000000000.0,Meta,BMWMotorrad,IT,Inactive,9 Jun 2025 - 16 Jun 2025,"G/S non è solo una sigla: è un’attitudine. La BMW R 12 G/S è pronta a scrivere un nuovo capitolo di storia, scoprila in tutte le Concessionarie.",#SpiritOfGS,Learn More,['Facebook'],https://www.facebook.com/ads/library/?id=1222184458954062,1244715.0,All,25-65+ years old,"[{""location"": ""Italy"", ""age"": ""35-44"", ""gender"": ""Unknown"", ""reach"": ""3381""}, {""location"": ""Italy"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""300855""}, {""location"": ""Italy"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""14379""}, {""location"": ""Italy"", ""age"": ""55-64"", ""gender"": ""Unknown"", ""reach"": ""3051""}, {""location"": ""Italy"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""218831""}, {""location"": ""Italy"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""10672""}, {""location"": ""Italy"", ""age"": ""65+"", ""gender"": ""Unknown"", ""reach"": ""1253""}, {""location"": ""Italy"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""65549""}, {""location"": ""Italy"", ""age"": ""65+"", ""gender"": ""Female"", ""reach"": ""2667""}, {""location"": ""Italy"", ""age"": ""45-54"", ""gender"": ""Unknown"", ""reach"": ""4797""}, {""location"": ""Italy"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""364259""}, {""location"": ""Italy"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""21382""}, {""location"": ""Italy"", ""age"": ""25-34"", ""gender"": ""Unknown"", ""reach"": ""2787""}, {""location"": ""Italy"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""236601""}, {""location"": ""Italy"", ""age"": ""25-34"", ""gender"": ""Female"", ""reach"": ""10035""}]",single,"[""250725_BMWMOTORRAD_IT_META_1222184458954062_0.jpg"", ""250725_BMWMOTORRAD_IT_META_1222184458954062_1.jpg"", ""250725_BMWMOTORRAD_IT_META_1222184458954062_2.jpg"", ""250725_BMWMOTORRAD_IT_META_1222184458954062_3.jpg"", ""250725_BMWMOTORRAD_IT_META_1222184458954062_4.jpg"", ""250725_BMWMOTORRAD_IT_META_1222184458954062_5.jpg"", ""250725_BMWMOTORRAD_IT_META_1222184458954062_6.jpg"", ""250725_BMWMOTORRAD_IT_META_1222184458954062_7.jpg""]","[""no_videos_found""]",R 12 G/S
1868326333777777_0,1868330000000000.0,Meta,BMWMotorrad,FR,Active,Started running on 21 Jul 2025,"Profitez de l'été pour écrire la légende BMW Motorrad.Découvrez la gamme Heritage, dont la nouvelle BMW R 12 G/S et les BMW R 12, R 12 nineT et R 18.#MakeLifeARide #BMWMotorrad__Pensez à covoiturer #SeDéplacerMoinsPolluer","BMW-MOTORRAD.FR, Bienvenue dans la légende, Passez l'été en BMW, BMW-MOTORRAD.FR, Le style éternel, Passez l'été en BMW, BMW-MOTORRAD.FR, L'élégance tout-terrain, Passez l'été en BMW, BMW-MOTORRAD.FR, L'héritage d'une légende, Passez l'été en BMW, BMW-MOTORRAD.FR, L’icône réinventée, Passez l'été en BMW, BMW-MOTORRAD.FR, Roulez avec audace, Passez l'été en BMW",Learn More,"['Facebook','Instagram']",https://www.facebook.com/ads/library/?id=1868326333777777,32843.0,All,18-65+ years old,"[{""location"": ""France"", ""age"": ""25-34"", ""gender"": ""Unknown"", ""reach"": ""29""}, {""location"": ""France"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""2870""}, {""location"": ""France"", ""age"": ""25-34"", ""gender"": ""Female"", ""reach"": ""237""}, {""location"": ""France"", ""age"": ""35-44"", ""gender"": ""Unknown"", ""reach"": ""65""}, {""location"": ""France"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""2657""}, {""location"": ""France"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""309""}, {""location"": ""France"", ""age"": ""55-64"", ""gender"": ""Unknown"", ""reach"": ""186""}, {""location"": ""France"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""10374""}, {""location"": ""France"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""1090""}, {""location"": ""France"", ""age"": ""65+"", ""gender"": ""Unknown"", ""reach"": ""94""}, {""location"": ""France"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""6199""}, {""location"": ""France"", ""age"": ""65+"", ""gender"": ""Female"", ""reach"": ""785""}, {""location"": ""France"", ""age"": ""45-54"", ""gender"": ""Unknown"", ""reach"": ""160""}, {""location"": ""France"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""6140""}, {""location"": ""France"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""770""}, {""location"": ""France"", ""age"": ""18-24"", ""gender"": ""Unknown"", ""reach"": ""17""}, {""location"": ""France"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""689""}, {""location"": ""France"", ""age"": ""18-24"", ""gender"": ""Female"", ""reach"": ""53""}]",single,"[""250725_BMWMOTORRAD_FR_META_1868326333777777_0.jpg"", ""250725_BMWMOTORRAD_FR_META_1868326333777777_1.jpg"", ""250725_BMWMOTORRAD_FR_META_1868326333777777_2.jpg"", ""250725_BMWMOTORRAD_FR_META_1868326333777777_3.jpg"", ""250725_BMWMOTORRAD_FR_META_1868326333777777_4.jpg"", ""250725_BMWMOTORRAD_FR_META_1868326333777777_5.jpg"", ""250725_BMWMOTORRAD_FR_META_1868326333777777_6.jpg"", ""250725_BMWMOTORRAD_FR_META_1868326333777777_7.jpg"", ""250725_BMWMOTORRAD_FR_META_1868326333777777_8.jpg"", ""250725_BMWMOTORRAD_FR_META_1868326333777777_9.jpg"", ""250725_BMWMOTORRAD_FR_META_1868326333777777_10.jpg"", ""250725_BMWMOTORRAD_FR_META_1868326333777777_11.jpg""]","[""no_videos_found""]",R 12 G/S
1899265254006325_0,1899270000000000.0,Meta,BMWMotorrad,FR,Active,Started running on 21 Jul 2025,C'est l'été : et si vous sortiez faire un tour ?Découvrez les modèles de la gamme Tour et la toute nouvelle BMW R 1300 RT dès maintenant.#MakeLifeARide #BMWMotorrad__Pensez à covoiturer #SeDéplacerMoinsPolluer,"BMW-MOTORRAD.FR, Invitation au voyage, Passez l'été en BMW, BMW-MOTORRAD.FR, La nouvelle reine des routières, Passez l'été en BMW, BMW-MOTORRAD.FR, La 6 cylindres routière, Passez l'été en BMW, BMW-MOTORRAD.FR, Le GT avec une touche de luxe, Passez l'été en BMW, BMW-MOTORRAD.FR, Le 6-cylindres bagger, Passez l'été en BMW",Learn More,"['Facebook','Instagram']",https://www.facebook.com/ads/library/?id=1899265254006325,757.0,All,18-65+ years old,"[{""location"": ""France"", ""age"": ""65+"", ""gender"": ""Unknown"", ""reach"": ""3""}, {""location"": ""France"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""153""}, {""location"": ""France"", ""age"": ""65+"", ""gender"": ""Female"", ""reach"": ""17""}, {""location"": ""France"", ""age"": ""55-64"", ""gender"": ""Unknown"", ""reach"": ""3""}, {""location"": ""France"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""301""}, {""location"": ""France"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""31""}, {""location"": ""France"", ""age"": ""45-54"", ""gender"": ""Unknown"", ""reach"": ""2""}, {""location"": ""France"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""178""}, {""location"": ""France"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""15""}, {""location"": ""France"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""46""}, {""location"": ""France"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""4""}, {""location"": ""France"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""26""}, {""location"": ""France"", ""age"": ""25-34"", ""gender"": ""Female"", ""reach"": ""2""}, {""location"": ""France"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""3""}]",single,"[""250725_BMWMOTORRAD_FR_META_1899265254006325_0.jpg"", ""250725_BMWMOTORRAD_FR_META_1899265254006325_1.jpg"", ""250725_BMWMOTORRAD_FR_META_1899265254006325_2.jpg"", ""250725_BMWMOTORRAD_FR_META_1899265254006325_3.jpg"", ""250725_BMWMOTORRAD_FR_META_1899265254006325_4.jpg"", ""250725_BMWMOTORRAD_FR_META_1899265254006325_5.jpg"", ""250725_BMWMOTORRAD_FR_META_1899265254006325_6.jpg"", ""250725_BMWMOTORRAD_FR_META_1899265254006325_7.jpg""]","[""no_videos_found""]",R 1300 RT
1279478190418748_0,1279480000000000.0,Meta,BMWMotorrad,FR,Active,Started running on 21 Jul 2025,"Découvrez la nouvelle BMW R 12 G/S, l'aventurière avec style, disponible à partir de 265 €/mois sans apport*.Demandez une offre dès maintenant.*En savoir plus sur bmw-motorrad.fr__Pensez à covoiturer #SeDéplacerMoinsPolluer","BMW-MOTORRAD.FR, À partir de 265 €/mois* sans apport, Profitez de l'été en BMW",Get offer,"['Facebook','Instagram']",https://www.facebook.com/ads/library/?id=1279478190418748,47714.0,All,18-65+ years old,"[{""location"": ""France"", ""age"": ""25-34"", ""gender"": ""Unknown"", ""reach"": ""161""}, {""location"": ""France"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""6945""}, {""location"": ""France"", ""age"": ""25-34"", ""gender"": ""Female"", ""reach"": ""667""}, {""location"": ""France"", ""age"": ""35-44"", ""gender"": ""Unknown"", ""reach"": ""257""}, {""location"": ""France"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""7617""}, {""location"": ""France"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""782""}, {""location"": ""France"", ""age"": ""55-64"", ""gender"": ""Unknown"", ""reach"": ""250""}, {""location"": ""France"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""11780""}, {""location"": ""France"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""597""}, {""location"": ""France"", ""age"": ""65+"", ""gender"": ""Unknown"", ""reach"": ""125""}, {""location"": ""France"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""5020""}, {""location"": ""France"", ""age"": ""65+"", ""gender"": ""Female"", ""reach"": ""324""}, {""location"": ""France"", ""age"": ""45-54"", ""gender"": ""Unknown"", ""reach"": ""294""}, {""location"": ""France"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""9133""}, {""location"": ""France"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""653""}, {""location"": ""France"", ""age"": ""18-24"", ""gender"": ""Unknown"", ""reach"": ""49""}, {""location"": ""France"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""1311""}, {""location"": ""France"", ""age"": ""18-24"", ""gender"": ""Female"", ""reach"": ""144""}]",single,"[""250725_BMWMOTORRAD_FR_META_1279478190418748_0.jpg"", ""250725_BMWMOTORRAD_FR_META_1279478190418748_1.jpg""]","[""no_videos_found""]",R 12 G/S
753811290447826_0,753811000000000.0,Meta,BMWMotorrad,FR,Active,Started running on 21 Jul 2025,"Découvrez la nouvelle BMW R 1300 RS, disponible à partir de 250 €/mois* sans apport. Demandez une offre dès maintenant.*En savoir plus sur bmw-motorrad.fr __Pensez à covoiturer #SeDéplacerMoinsPolluer","BMW-MOTORRAD.FR, À partir de 250 €/mois* sans apport, Un été en mode #NeverStopChallenging",Get offer,"['Facebook','Instagram']",https://www.facebook.com/ads/library/?id=753811290447826,400.0,All,18-65+ years old,"[{""location"": ""France"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""33""}, {""location"": ""France"", ""age"": ""65+"", ""gender"": ""Female"", ""reach"": ""1""}, {""location"": ""France"", ""age"": ""55-64"", ""gender"": ""Unknown"", ""reach"": ""1""}, {""location"": ""France"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""95""}, {""location"": ""France"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""2""}, {""location"": ""France"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""124""}, {""location"": ""France"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""5""}, {""location"": ""France"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""86""}, {""location"": ""France"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""4""}, {""location"": ""France"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""42""}, {""location"": ""France"", ""age"": ""25-34"", ""gender"": ""Female"", ""reach"": ""1""}, {""location"": ""France"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""6""}]",single,"[""250725_BMWMOTORRAD_FR_META_753811290447826_0.jpg"", ""250725_BMWMOTORRAD_FR_META_753811290447826_1.jpg""]","[""no_videos_found""]",R 1300 RS
593799317108290_0,593799000000000.0,Meta,BMWMotorrad,FR,Active,Started running on 21 Jul 2025,"Découvrez la nouvelle BMW R 1300 R, disponible à partir de 240 €/mois* sans apport.Demandez une offre dès maintenant.*En savoir plus sur bmw-motorrad.fr __Pensez à covoiturer #SeDéplacerMoinsPolluer","BMW-MOTORRAD.FR, À partir de 240 €/mois* sans apport, L'été des roadsters",Get offer,"['Facebook','Instagram']",https://www.facebook.com/ads/library/?id=593799317108290,46.0,All,18-65+ years old,"[{""location"": ""France"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""3""}, {""location"": ""France"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""6""}, {""location"": ""France"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""16""}, {""location"": ""France"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""1""}, {""location"": ""France"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""13""}, {""location"": ""France"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""2""}, {""location"": ""France"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""5""}]",single,"[""250725_BMWMOTORRAD_FR_META_593799317108290_0.jpg"", ""250725_BMWMOTORRAD_FR_META_593799317108290_1.jpg""]","[""no_videos_found""]",R 1300 R
1013457290665617_0,1013460000000000.0,Meta,BMWMotorrad,FR,Active,Started running on 21 Jul 2025,"Découvrez la nouvelle BMW R 1300 RT, disponible à partir de 320 €/mois sans apport*. Demandez une offre dès maintenant.*En savoir plus sur bmw-motorrad.fr __Pensez à covoiturer #SeDéplacerMoinsPolluer","BMW-MOTORRAD.FR, À partir de 320 €/mois* sans apport, Profitez de l'été en BMW",Get offer,"['Facebook','Instagram']",https://www.facebook.com/ads/library/?id=1013457290665617,414.0,All,18-65+ years old,"[{""location"": ""France"", ""age"": ""65+"", ""gender"": ""Unknown"", ""reach"": ""1""}, {""location"": ""France"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""90""}, {""location"": ""France"", ""age"": ""65+"", ""gender"": ""Female"", ""reach"": ""2""}, {""location"": ""France"", ""age"": ""55-64"", ""gender"": ""Unknown"", ""reach"": ""4""}, {""location"": ""France"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""161""}, {""location"": ""France"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""8""}, {""location"": ""France"", ""age"": ""45-54"", ""gender"": ""Unknown"", ""reach"": ""1""}, {""location"": ""France"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""92""}, {""location"": ""France"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""4""}, {""location"": ""France"", ""age"": ""35-44"", ""gender"": ""Unknown"", ""reach"": ""1""}, {""location"": ""France"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""33""}, {""location"": ""France"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""4""}, {""location"": ""France"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""14""}, {""location"": ""France"", ""age"": ""25-34"", ""gender"": ""Female"", ""reach"": ""3""}, {""location"": ""France"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""1""}, {""location"": ""France"", ""age"": ""18-24"", ""gender"": ""Female"", ""reach"": ""1""}]",single,"[""250725_BMWMOTORRAD_FR_META_1013457290665617_0.jpg"", ""250725_BMWMOTORRAD_FR_META_1013457290665617_1.jpg""]","[""no_videos_found""]",R 1300 RT
2069970533490589_0,2069970000000000.0,Meta,BMWMotorrad,FR,Active,Started running on 21 Jul 2025,"Faites le plein de sensations fortes au guidon des BMW F 900 R, S 1000 R et de la nouvelle R 1300 R.Découvrez-les dès maintenant.#MakeLifeARide #BMWMotorrad__Pensez à covoiturer #SeDéplacerMoinsPolluer","BMW-MOTORRAD.FR, Le plaisir de rouler à l'état pur, Passez l'été en BMW, BMW-MOTORRAD.FR, L'ADN inimitable, Passez l'été en BMW, BMW-MOTORRAD.FR, La magie du 4 cylindres, Passez l'été en BMW, BMW-MOTORRAD.FR, Accessible permis A2, Passez l'été en BMW, BMW-MOTORRAD.FR, Idéal pour les jeunes permis, Passez l'été en BMW",Learn More,"['Facebook','Instagram']",https://www.facebook.com/ads/library/?id=2069970533490589,89.0,All,18-65+ years old,"[{""location"": ""France"", ""age"": ""65+"", ""gender"": ""Unknown"", ""reach"": ""1""}, {""location"": ""France"", ""age"": ""65+"", ""gender"": ""Male"", ""reach"": ""2""}, {""location"": ""France"", ""age"": ""55-64"", ""gender"": ""Male"", ""reach"": ""19""}, {""location"": ""France"", ""age"": ""55-64"", ""gender"": ""Female"", ""reach"": ""4""}, {""location"": ""France"", ""age"": ""45-54"", ""gender"": ""Male"", ""reach"": ""30""}, {""location"": ""France"", ""age"": ""45-54"", ""gender"": ""Female"", ""reach"": ""1""}, {""location"": ""France"", ""age"": ""35-44"", ""gender"": ""Male"", ""reach"": ""21""}, {""location"": ""France"", ""age"": ""35-44"", ""gender"": ""Female"", ""reach"": ""5""}, {""location"": ""France"", ""age"": ""25-34"", ""gender"": ""Male"", ""reach"": ""5""}, {""location"": ""France"", ""age"": ""18-24"", ""gender"": ""Male"", ""reach"": ""1""}]",single,"[""250725_BMWMOTORRAD_FR_META_2069970533490589_0.jpg"", ""250725_BMWMOTORRAD_FR_META_2069970533490589_1.jpg"", ""250725_BMWMOTORRAD_FR_META_2069970533490589_2.jpg"", ""250725_BMWMOTORRAD_FR_META_2069970533490589_3.jpg"", ""250725_BMWMOTORRAD_FR_META_2069970533490589_4.jpg"", ""250725_BMWMOTORRAD_FR_META_2069970533490589_5.jpg"", ""250725_BMWMOTORRAD_FR_META_2069970533490589_6.jpg"", ""250725_BMWMOTORRAD_FR_META_2069970533490589_7.jpg"", ""250725_BMWMOTORRAD_FR_META_2069970533490589_8.jpg"", ""250725_BMWMOTORRAD_FR_META_2069970533490589_9.jpg""]","[""no_videos_found""]",R 1300 R
